title,distance,id_x,address.locality,address.postal-code,address.street-address,location.latitude_x,location.longitude_x,key,mercator_x,id_y,name,address,dock_bikes,free_bases,location.longitude_y,location.latitude_y,mercator_y,point_of_interest_google_maps,BiciMad_google_maps,url_google_maps
Colegio Público Miguel Blasco Vilatela,983.1511895346325,5239,MADRID,28037,CALLE HERMANOS GARCIA NOBLEJAS 70,40.42934657144525,-3.6321872882400443,1,POINT (4500574.273438066 -404604.3309667507),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Colegio+Público+Miguel+Blasco+Vilatela,Gutierre+de+Cetina,https://www.google.com/maps/dir/Colegio+Público+Miguel+Blasco+Vilatela/Bicimad+Gutierre+de+Cetina
Colegio Público Miguel Servet,1911.8707168585672,5242,MADRID,28019,CALLE FRAGATA 33,40.39409637138602,-3.736808786537968,1,POINT (4496650.239117112 -416274.8670269505),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Colegio+Público+Miguel+Servet,Caramuel,https://www.google.com/maps/dir/Colegio+Público+Miguel+Servet/Bicimad+Caramuel
Colegio Público Miguel de Unamuno,28.06350383363121,5240,MADRID,28045,CALLE ALICANTE 5,40.39428331181165,-3.6934728308868783,1,POINT (4496671.049230101 -411440.5712689003),184,Beata,Calle Alicante nº 3,16,8,-3.6937222,40.39425,POINT (4496667.340976191 -411468.3886933023),Colegio+Público+Miguel+de+Unamuno,Beata,https://www.google.com/maps/dir/Colegio+Público+Miguel+de+Unamuno/Bicimad+Beata
Colegio Público Mirasierra,3081.2552534378196,5243,MADRID,28034,CALLE LA MASO 22,40.49113903549112,-3.7141984471966625,1,POINT (4507452.979070514 -413752.5654070829),225,Pedro Rico,Calle Pedro Rico nº 4,2,22,-3.688463,40.481086,POINT (4506333.880278716 -410881.7202647889),Colegio+Público+Mirasierra,Pedro+Rico,https://www.google.com/maps/dir/Colegio+Público+Mirasierra/Bicimad+Pedro+Rico
Colegio Público Monte de El Pardo,8897.937651032737,5157,MADRID,28048,AVENIDA GUARDIA 19,40.51715726859882,-3.774264310704681,1,POINT (4510349.315531405 -420453.3699023521),269,Facultad Derecho,Avenida Complutense nº 23,9,15,-3.72937,40.45109,POINT (4502994.74083288 -415445.0243226733),Colegio+Público+Monte+de+El+Pardo,Facultad+Derecho,https://www.google.com/maps/dir/Colegio+Público+Monte+de+El+Pardo/Bicimad+Facultad+Derecho
Colegio Público Méjico (México),207.86048973365786,5233,MADRID,28027,AVENIDA BADAJOZ 74,40.44348651514203,-3.650809049182787,1,POINT (4502148.324770236 -406681.4897286516),238,Carlota O’Neill,Calle Carlota O'Neill nº 32,14,10,-3.648958444298144,40.44370542379883,POINT (4502172.693570442 -406475.0626355441),Colegio+Público+Méjico+(México),Carlota+O’Neill,https://www.google.com/maps/dir/Colegio+Público+Méjico+(México)/Bicimad+Carlota+O’Neill
Colegio Público Méndez Núñez,2829.6957618640527,5234,MADRID,28033,CALLE ALICUN 9,40.47897694855767,-3.659634305967847,1,POINT (4506099.101746099 -407665.9153915383),260,Chamartín,Calle Rodríguez Jaén nº 40,7,16,-3.68391,40.4716,POINT (4505277.903589051 -410373.8318768776),Colegio+Público+Méndez+Núñez,Chamartín,https://www.google.com/maps/dir/Colegio+Público+Méndez+Núñez/Bicimad+Chamartín
Colegio Público Navas de Tolosa,5032.0650804712905,5244,MADRID,28021,CALLE BENIMAMET 109,40.344340447262475,-3.685296004324213,1,POINT (4491111.434979729 -410528.440760819),243,Embajadores 191,Calle Sodio nº 1B,8,16,-3.6903589643353483,40.389258643579105,POINT (4496111.70572105 -411093.2163689993),Colegio+Público+Navas+de+Tolosa,Embajadores+191,https://www.google.com/maps/dir/Colegio+Público+Navas+de+Tolosa/Bicimad+Embajadores+191
Colegio Público Nuestra Señora de la Almudena,164.52819646313947,5247,MADRID,28009,CALLE LOPE DE RUEDA 48,40.419015614377635,-3.6778727223264904,1,POINT (4499424.236557892 -409700.3759176756),189,Retiro-Ibiza,Calle Ibiza nº 18,19,8,-3.6766111,40.41825,POINT (4499339.008755229 -409559.6430178803),Colegio+Público+Nuestra+Señora+de+la+Almudena,Retiro-Ibiza,https://www.google.com/maps/dir/Colegio+Público+Nuestra+Señora+de+la+Almudena/Bicimad+Retiro-Ibiza
Colegio Público Nuestra Señora de la Concepción,188.92605620741026,5248,MADRID,28027,CALLE VIRGEN DEL SAGRARIO 24,40.43714842135485,-3.6500522880397286,1,POINT (4501442.771397248 -406597.0761948078),237,C.D. Concepción,Calle Jose del Hierro nº 5,6,17,-3.64835857929032,40.43715089959262,POINT (4501443.047273415 -406408.1503400223),Colegio+Público+Nuestra+Señora+de+la+Concepción,C.D.+Concepción,https://www.google.com/maps/dir/Colegio+Público+Nuestra+Señora+de+la+Concepción/Bicimad+C.D.+Concepción
Colegio Público Nuestra Señora de la Fuencisla,997.2110167677862,5249,MADRID,28026,CALLE TOMELLOSO 39,40.380200366406136,-3.698252688578992,1,POINT (4495103.34291869 -411973.7715030226),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Colegio+Público+Nuestra+Señora+de+la+Fuencisla,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Colegio+Público+Nuestra+Señora+de+la+Fuencisla/Bicimad+Glorieta+de+Cádiz
Colegio Público Nuestra Señora de la Luz,5078.099405614983,5250,MADRID,28021,CALLE MAGNESIA 9,40.34365972711248,-3.705611429857769,1,POINT (4491035.65755926 -412794.6556583331),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Colegio+Público+Nuestra+Señora+de+la+Luz,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Colegio+Público+Nuestra+Señora+de+la+Luz/Bicimad+Glorieta+de+Cádiz
Colegio Público Nuestra Señora de la Paloma,37.05888360296307,5251,MADRID,28005,CALLE TABERNILLAS 2,40.4110845196558,-3.711383150975494,1,POINT (4498541.351132024 -413438.5089194755),42,Plaza de los Carros,Carrera de San Francisco nº 1,21,1,-3.7114762,40.4114041,POINT (4498576.926653208 -413448.8888590888),Colegio+Público+Nuestra+Señora+de+la+Paloma,Plaza+de+los+Carros,https://www.google.com/maps/dir/Colegio+Público+Nuestra+Señora+de+la+Paloma/Bicimad+Plaza+de+los+Carros
Colegio Público Nuestra Señora del Lucero,1583.5792704771727,5252,MADRID,28047,CALLE MUÑICO 1,40.40242068072587,-3.7410476655898712,1,POINT (4497576.896994029 -416747.7433816209),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Colegio+Público+Nuestra+Señora+del+Lucero,Caramuel,https://www.google.com/maps/dir/Colegio+Público+Nuestra+Señora+del+Lucero/Bicimad+Caramuel
Colegio Público Nuria Espert,6446.511774672736,11167184,MADRID,28055,CALLE MARIA REICHE 34,40.487409274945925,-3.6110407043008768,1,POINT (4507037.784025842 -402245.5935291701),238,Carlota O’Neill,Calle Carlota O'Neill nº 32,14,10,-3.648958444298144,40.44370542379883,POINT (4502172.693570442 -406475.0626355441),Colegio+Público+Nuria+Espert,Carlota+O’Neill,https://www.google.com/maps/dir/Colegio+Público+Nuria+Espert/Bicimad+Carlota+O’Neill
Colegio Público Pablo Picasso,3021.3218093895384,5255,MADRID,28043,CALLE ANGEL LUIS DE LA HERRAN 35,40.47078626667984,-3.647156116262385,1,POINT (4505187.319210209 -406274.0210280208),238,Carlota O’Neill,Calle Carlota O'Neill nº 32,14,10,-3.648958444298144,40.44370542379883,POINT (4502172.693570442 -406475.0626355441),Colegio+Público+Pablo+Picasso,Carlota+O’Neill,https://www.google.com/maps/dir/Colegio+Público+Pablo+Picasso/Bicimad+Carlota+O’Neill
Colegio Público Padre Coloma,3584.42651877257,5256,MADRID,28022,CALLE GUTIERREZ CANALES 19,40.448484963114275,-3.6148900571656988,1,POINT (4502704.749453264 -402674.9548882819),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Colegio+Público+Padre+Coloma,Gutierre+de+Cetina,https://www.google.com/maps/dir/Colegio+Público+Padre+Coloma/Bicimad+Gutierre+de+Cetina
Colegio Público Padre Mariana,1963.017878345474,5257,MADRID,28053,RONDA SUR 145,40.37703559395701,-3.671302626256522,1,POINT (4494751.042061176 -408967.4894578453),236,Concordia,Calle Arroyo del Olivar nº 6,2,21,-3.6659362429356372,40.39382977920336,POINT (4496620.562211088 -408368.8797354235),Colegio+Público+Padre+Mariana,Concordia,https://www.google.com/maps/dir/Colegio+Público+Padre+Mariana/Bicimad+Concordia
Colegio Público Padre Poveda,786.5721618431452,5258,MADRID,28002,AVENIDA ALFONSO XIII 23,40.451218874985805,-3.6677240367753114,1,POINT (4503009.087130676 -408568.3042952128),259,Corazón de María,Calle Santa Hortensia nº 31,7,15,-3.66683,40.44421,POINT (4502228.862736222 -408468.5763648925),Colegio+Público+Padre+Poveda,Corazón+de+María,https://www.google.com/maps/dir/Colegio+Público+Padre+Poveda/Bicimad+Corazón+de+María
Colegio Público Palacio Valdés,46.84302565113655,5260,MADRID,28014,PASEO PRADO 38,40.41055699750786,-3.6929209140194783,1,POINT (4498482.627635133 -411379.0043065247),71,Almadén,Calle Almadén nº 28,17,6,-3.693225,40.4108472,POINT (4498514.932828785 -411412.9254432287),Colegio+Público+Palacio+Valdés,Almadén,https://www.google.com/maps/dir/Colegio+Público+Palacio+Valdés/Bicimad+Almadén
Colegio Público Palomeras Bajas,1724.640565666263,5261,MADRID,28018,CALLE FELIPE DE DIEGO 6,40.37919484869876,-3.6608630426434994,1,POINT (4494991.409199521 -407802.9773183551),236,Concordia,Calle Arroyo del Olivar nº 6,2,21,-3.6659362429356372,40.39382977920336,POINT (4496620.562211088 -408368.8797354235),Colegio+Público+Palomeras+Bajas,Concordia,https://www.google.com/maps/dir/Colegio+Público+Palomeras+Bajas/Bicimad+Concordia
Colegio Público Parque Aluche,4155.510557971418,5263,MADRID,28024,CALLE QUERO 47,40.39083157827759,-3.760997850579394,1,POINT (4496286.804010736 -418973.3556325804),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Colegio+Público+Parque+Aluche,Caramuel,https://www.google.com/maps/dir/Colegio+Público+Parque+Aluche/Bicimad+Caramuel
Colegio Público Parque Eugenia de Montijo,4335.183796256954,5151,MADRID,28047,CALLE PARQUE EUGENIA DE MONTIJO 28,40.37837446977044,-3.7523641127237983,1,POINT (4494900.085034964 -418010.1827508429),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Colegio+Público+Parque+Eugenia+de+Montijo,Caramuel,https://www.google.com/maps/dir/Colegio+Público+Parque+Eugenia+de+Montijo/Bicimad+Caramuel
Colegio Público Pasamonte,469.9540202684864,5264,MADRID,28030,AVENIDA DOCTOR GARCIA TAPIA 47,40.41226776087093,-3.6480330885473093,1,POINT (4498673.068941578 -406371.8433021267),227,Marroquina,Calle Camino de los Vinateros nº 108,16,6,-3.646697,40.408264,POINT (4498227.372320169 -406222.8087328799),Colegio+Público+Pasamonte,Marroquina,https://www.google.com/maps/dir/Colegio+Público+Pasamonte/Bicimad+Marroquina
Colegio Público Patriarca Obispo Eijo y Garay,216.5089095960258,5253,MADRID,28006,CALLE LOPEZ DE HOYOS 40,40.43969634718427,-3.6816176968334515,1,POINT (4501726.405203158 -410118.1258190828),162,Velázquez 130,Calle Velázquez nº 130,3,23,-3.6831578,40.4385127,POINT (4501594.642201326 -410289.9240125618),Colegio+Público+Patriarca+Obispo+Eijo+y+Garay,Velázquez+130,https://www.google.com/maps/dir/Colegio+Público+Patriarca+Obispo+Eijo+y+Garay/Bicimad+Velázquez+130
Colegio Público Pedro Duque,3063.0985868910325,176881,MADRID,28032,CALLE MARMOLINA 5,40.39721845156279,-3.607306131972689,1,POINT (4496997.787492605 -401829.036666334),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Colegio+Público+Pedro+Duque,Pavones,https://www.google.com/maps/dir/Colegio+Público+Pedro+Duque/Bicimad+Pavones
Colegio Público Perú,586.3084050396877,5267,MADRID,28019,CALLE BALEARES 18,40.39379355659199,-3.713263165805392,1,POINT (4496616.529928435 -413648.2312701701),235,San Delfín,Calle San Delfín nº 9,3,21,-3.7080429728445563,40.39440607959559,POINT (4496684.715677296 -413065.9012525062),Colegio+Público+Perú,San+Delfín,https://www.google.com/maps/dir/Colegio+Público+Perú/Bicimad+San+Delfín
Colegio Público Pi I Margall,111.75136149570733,5268,MADRID,28004,PLAZA DOS DE MAYO 2,40.42679288775549,-3.7045815049836723,1,POINT (4500289.998670075 -412679.764809461),12,San Andrés,Calle San Andrés nº 18,10,12,-3.7035918,40.4269483,POINT (4500307.299081996 -412569.3607219302),Colegio+Público+Pi+I+Margall,San+Andrés,https://www.google.com/maps/dir/Colegio+Público+Pi+I+Margall/Bicimad+San+Andrés
Colegio Público Pinar de San José,6506.280741133302,176871,MADRID,28054,CALLE PATRIMONIO DE LA HUMANIDAD 39,40.36301638063713,-3.764359559786085,1,POINT (4493190.430373085 -419348.3877992813),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Colegio+Público+Pinar+de+San+José,Caramuel,https://www.google.com/maps/dir/Colegio+Público+Pinar+de+San+José/Bicimad+Caramuel
Colegio Público Pinar del Rey,2840.758821417243,5269,MADRID,28033,AVENIDA SAN LUIS 23,40.471620244949925,-3.6542420626066923,1,POINT (4505280.157246567 -407064.4288815434),262,Pío XII,Avenida Pío XII nº 3,5,18,-3.67712,40.46041,POINT (4504032.238487074 -409616.4103570179),Colegio+Público+Pinar+del+Rey,Pío+XII,https://www.google.com/maps/dir/Colegio+Público+Pinar+del+Rey/Bicimad+Pío+XII
Colegio Público Pintor Rosales,45.192902363908814,5270,MADRID,28002,CALLE PRINCIPE DE VERGARA 139,40.44462379507087,-3.6786369687124028,1,POINT (4502274.926192804 -409785.6270502899),155,María Francisca 1,Calle María Francisca nº 1,8,8,-3.6787169,40.4442258,POINT (4502230.621584177 -409794.5433319399),Colegio+Público+Pintor+Rosales,María+Francisca+1,https://www.google.com/maps/dir/Colegio+Público+Pintor+Rosales/Bicimad+María+Francisca+1
Colegio Público Plácido Domingo,459.2780956249685,5430971,MADRID,28045,CALLE TEJO 5,40.39744510759389,-3.678351566632272,1,POINT (4497023.018726572 -409753.7906457401),188,Méndez Álvaro,Calle Retama nº 5,15,9,-3.6758888,40.3941388,POINT (4496654.962248815 -409479.0711555289),Colegio+Público+Plácido+Domingo,Méndez+Álvaro,https://www.google.com/maps/dir/Colegio+Público+Plácido+Domingo/Bicimad+Méndez+Álvaro
Colegio Público Portugal,206.70688694151352,5273,MADRID,28008,CALLE JUAN ALVAREZ MENDIZABAL 20,40.42491865180926,-3.7149121447760582,1,POINT (4500081.359678914 -413832.1811154859),15,Ventura Rodríguez,Calle Duque de Liria,8,14,-3.713479,40.4260957,POINT (4500212.388084146 -413672.3083719324),Colegio+Público+Portugal,Ventura+Rodríguez,https://www.google.com/maps/dir/Colegio+Público+Portugal/Bicimad+Ventura+Rodríguez
Colegio Público Pradolongo,1929.8100728162085,5275,MADRID,28026,CALLE PARQUE DE LA PALOMA 9,40.37893066302815,-3.7158394380500623,1,POINT (4494962.000185193 -413935.6243408588),235,San Delfín,Calle San Delfín nº 9,3,21,-3.7080429728445563,40.39440607959559,POINT (4496684.715677296 -413065.9012525062),Colegio+Público+Pradolongo,San+Delfín,https://www.google.com/maps/dir/Colegio+Público+Pradolongo/Bicimad+San+Delfín
Colegio Público Príncipe de Asturias,6797.142667481166,5276,MADRID,28049,CALLE KANT 2,40.54156879341023,-3.6968198242534527,1,POINT (4513066.794042897 -411813.9330549756),225,Pedro Rico,Calle Pedro Rico nº 4,2,22,-3.688463,40.481086,POINT (4506333.880278716 -410881.7202647889),Colegio+Público+Príncipe+de+Asturias,Pedro+Rico,https://www.google.com/maps/dir/Colegio+Público+Príncipe+de+Asturias/Bicimad+Pedro+Rico
Colegio Público Puerto Rico,3173.101132742111,5278,MADRID,28041,CALLE SEGURA 74,40.36794449938085,-3.7193980638250013,1,POINT (4493739.026042204 -414332.6041038813),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Colegio+Público+Puerto+Rico,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Colegio+Público+Puerto+Rico/Bicimad+Glorieta+de+Cádiz
Colegio Público Pío Baroja,514.7002870455005,5271,MADRID,28030,CALLE LUIS DE HOYOS SAINZ 84,40.40354001887506,-3.6379441929941656,1,POINT (4497701.501146822 -405246.4786013202),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Colegio+Público+Pío+Baroja,Pavones,https://www.google.com/maps/dir/Colegio+Público+Pío+Baroja/Bicimad+Pavones
Colegio Público Pío XII,580.6330627776532,5272,MADRID,28029,CALLE DELFIN 2,40.46693859499291,-3.693889291907082,1,POINT (4504758.99835728 -411487.0280008157),215,Remonta,Calle Azucenas nº 1,4,11,-3.6973333,40.4630277,POINT (4504323.639518123 -411871.2121165185),Colegio+Público+Pío+XII,Remonta,https://www.google.com/maps/dir/Colegio+Público+Pío+XII/Bicimad+Remonta
Colegio Público Rabindranath Tagore,860.1594146363765,5279,MADRID,28029,CALLE JULIO PALACIOS 35,40.48309753300499,-3.695908037156805,1,POINT (4506557.803108545 -411712.2217908976),225,Pedro Rico,Calle Pedro Rico nº 4,2,22,-3.688463,40.481086,POINT (4506333.880278716 -410881.7202647889),Colegio+Público+Rabindranath+Tagore,Pedro+Rico,https://www.google.com/maps/dir/Colegio+Público+Rabindranath+Tagore/Bicimad+Pedro+Rico
Colegio Público Ramiro de Maeztu,115.16177403584352,6027,MADRID,28006,CALLE SERRANO 127,40.44209298097929,-3.6861462152769775,1,POINT (4501993.197256837 -410623.2819741112),258,Serrano 113,Calle Serrano nº 113B,4,19,-3.68609,40.44106,POINT (4501878.206340224 -410617.0111451639),Colegio+Público+Ramiro+de+Maeztu,Serrano+113,https://www.google.com/maps/dir/Colegio+Público+Ramiro+de+Maeztu/Bicimad+Serrano+113
Colegio Público Ramón Gómez de la Serna,5518.272852352714,5280,MADRID,28021,CALLE GODELLA 170,40.33969327538041,-3.689581642256062,1,POINT (4490594.114172189 -411006.5055106201),243,Embajadores 191,Calle Sodio nº 1B,8,16,-3.6903589643353483,40.389258643579105,POINT (4496111.70572105 -411093.2163689993),Colegio+Público+Ramón+Gómez+de+la+Serna,Embajadores+191,https://www.google.com/maps/dir/Colegio+Público+Ramón+Gómez+de+la+Serna/Bicimad+Embajadores+191
Colegio Público Ramón María del Valle Inclán,2533.5688678366073,5281,MADRID,28037,CALLE ALCONERA 1,40.429854215285445,-3.618280698226673,1,POINT (4500630.784091861 -403053.1525012153),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Colegio+Público+Ramón+María+del+Valle+Inclán,Gutierre+de+Cetina,https://www.google.com/maps/dir/Colegio+Público+Ramón+María+del+Valle+Inclán/Bicimad+Gutierre+de+Cetina
Colegio Público Ramón Pérez de Ayala,3071.2002917514305,5282,MADRID,28043,CALLE MOTILLA DEL PALANCAR 19,40.46634990040974,-3.6332300542597373,1,POINT (4504693.465176049 -404720.6448562157),238,Carlota O’Neill,Calle Carlota O'Neill nº 32,14,10,-3.648958444298144,40.44370542379883,POINT (4502172.693570442 -406475.0626355441),Colegio+Público+Ramón+Pérez+de+Ayala,Carlota+O’Neill,https://www.google.com/maps/dir/Colegio+Público+Ramón+Pérez+de+Ayala/Bicimad+Carlota+O’Neill
Colegio Público Real Armada,741.0263017428277,5283,MADRID,28030,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN 114,40.401704924123834,-3.645563131710102,1,POINT (4497497.219333558 -406096.3310826065),227,Marroquina,Calle Camino de los Vinateros nº 108,16,6,-3.646697,40.408264,POINT (4498227.372320169 -406222.8087328799),Colegio+Público+Real+Armada,Marroquina,https://www.google.com/maps/dir/Colegio+Público+Real+Armada/Bicimad+Marroquina
Colegio Público Regimiento Inmemorial del Rey,352.7995460611016,5284,MADRID,28030,AVENIDA MORATALAZ 51,40.407386072133015,-3.6573909677766716,1,POINT (4498129.641837061 -407415.678163935),226,Camino Vinateros,Calle Camino de los Vinateros nº 28,12,10,-3.65779,40.41053,POINT (4498479.622286306 -407460.1888912669),Colegio+Público+Regimiento+Inmemorial+del+Rey,Camino+Vinateros,https://www.google.com/maps/dir/Colegio+Público+Regimiento+Inmemorial+del+Rey/Bicimad+Camino+Vinateros
Colegio Público Reina Victoria,179.26216959066213,5170,MADRID,28006,CALLE PRINCIPE DE VERGARA 61,40.43350060791133,-3.679668747386544,1,POINT (4501036.698662207 -409900.7213324974),166,Diego de León 52,Calle Diego de León nº 52,6,17,-3.678492,40.4345973,POINT (4501158.781867075 -409769.4558894613),Colegio+Público+Reina+Victoria,Diego+de+León+52,https://www.google.com/maps/dir/Colegio+Público+Reina+Victoria/Bicimad+Diego+de+León+52
Colegio Público República Dominicana,4510.35414719904,5293,MADRID,28044,RONDA DON BOSCO 2,40.37628543221565,-3.752199516614656,1,POINT (4494667.534438116 -417991.820633242),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Colegio+Público+República+Dominicana,Caramuel,https://www.google.com/maps/dir/Colegio+Público+República+Dominicana/Bicimad+Caramuel
Colegio Público República de Brasil,2095.49458011786,5289,MADRID,28041,AVENIDA FUEROS 34,40.37043939785913,-3.6899302716018574,1,POINT (4494016.756870388 -411045.3953650856),243,Embajadores 191,Calle Sodio nº 1B,8,16,-3.6903589643353483,40.389258643579105,POINT (4496111.70572105 -411093.2163689993),Colegio+Público+República+de+Brasil,Embajadores+191,https://www.google.com/maps/dir/Colegio+Público+República+de+Brasil/Bicimad+Embajadores+191
Colegio Público República de Chile,1816.964341270508,5286,MADRID,28037,CALLE CASTILLO DE UCLES 28,40.42809852476456,-3.6247839198679577,1,POINT (4500435.341517085 -403778.5363708124),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Colegio+Público+República+de+Chile,Gutierre+de+Cetina,https://www.google.com/maps/dir/Colegio+Público+República+de+Chile/Bicimad+Gutierre+de+Cetina
Colegio Público República de Colombia,3374.9828617583894,5285,MADRID,28025,PLAZA ALLOZ 3,40.37598607317299,-3.737129783095065,1,POINT (4494634.209941922 -416310.6763389947),220,Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,4,19,-3.716591,40.398247,POINT (4497112.284980891 -414019.4641230708),Colegio+Público+República+de+Colombia,Marqués+de+Vadillo,https://www.google.com/maps/dir/Colegio+Público+República+de+Colombia/Bicimad+Marqués+de+Vadillo
Colegio Público República de Ecuador,1528.1092394382654,5290,MADRID,28019,CALLE VALLE DE ORO 41,40.38761083602051,-3.7252507882198085,1,POINT (4495928.272622701 -414985.5037616513),220,Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,4,19,-3.716591,40.398247,POINT (4497112.284980891 -414019.4641230708),Colegio+Público+República+de+Ecuador,Marqués+de+Vadillo,https://www.google.com/maps/dir/Colegio+Público+República+de+Ecuador/Bicimad+Marqués+de+Vadillo
Colegio Público República de El Salvador,4398.643906545586,5291,MADRID,28021,CALLE SACEDON 2,40.34949911149915,-3.6979477280735917,1,POINT (4491685.694855729 -411939.7526192834),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Colegio+Público+República+de+El+Salvador,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Colegio+Público+República+de+El+Salvador/Bicimad+Glorieta+de+Cádiz
Colegio Público República de Panamá Nº 1,2632.165140754293,5262,MADRID,28037,CALLE PEONES 2,40.42658755563361,-3.617602405153018,1,POINT (4500267.141202823 -402977.494476514),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Colegio+Público+República+de+Panamá+Nº+1,Gutierre+de+Cetina,https://www.google.com/maps/dir/Colegio+Público+República+de+Panamá+Nº+1/Bicimad+Gutierre+de+Cetina
Colegio Público República de Paraguay,1427.6932616433578,5287,MADRID,28034,CALLE MANRESA 60,40.49194816139676,-3.695267856666852,1,POINT (4507543.050554317 -411640.8087273171),225,Pedro Rico,Calle Pedro Rico nº 4,2,22,-3.688463,40.481086,POINT (4506333.880278716 -410881.7202647889),Colegio+Público+República+de+Paraguay,Pedro+Rico,https://www.google.com/maps/dir/Colegio+Público+República+de+Paraguay/Bicimad+Pedro+Rico
Colegio Público República de Uruguay,2246.5203837556032,5292,MADRID,28047,AVENIDA NUESTRA SEÑORA DE VALVANERA 120,40.39347350069245,-3.741232360556739,1,POINT (4496580.901468674 -416768.3474380147),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Colegio+Público+República+de+Uruguay,Caramuel,https://www.google.com/maps/dir/Colegio+Público+República+de+Uruguay/Bicimad+Caramuel
Colegio Público República de Venezuela,1356.2086324094507,5288,MADRID,28026,CALLE CERECINOS 8,40.38358402272625,-3.713626711959121,1,POINT (4495480.009817264 -413688.7861900565),235,San Delfín,Calle San Delfín nº 9,3,21,-3.7080429728445563,40.39440607959559,POINT (4496684.715677296 -413065.9012525062),Colegio+Público+República+de+Venezuela,San+Delfín,https://www.google.com/maps/dir/Colegio+Público+República+de+Venezuela/Bicimad+San+Delfín
Colegio Público Rosa Luxemburgo,4709.3668783141375,5295,MADRID,28023,CALLE BARDEGUERAL 16,40.450031818221355,-3.7715711526219784,1,POINT (4502876.944576114 -420152.9177408014),269,Facultad Derecho,Avenida Complutense nº 23,9,15,-3.72937,40.45109,POINT (4502994.74083288 -415445.0243226733),Colegio+Público+Rosa+Luxemburgo,Facultad+Derecho,https://www.google.com/maps/dir/Colegio+Público+Rosa+Luxemburgo/Bicimad+Facultad+Derecho
Colegio Público Rufino Blanco,162.314770575763,5298,MADRID,28010,CALLE GENERAL ALVAREZ DE CASTRO 46,40.43821121285092,-3.7024604612596157,1,POINT (4501561.080805411 -412443.1571827641),209,Canal,Calle José Abascal frente al nº 2,15,6,-3.7038333,40.4386944,POINT (4501614.868952803 -412596.3006447438),Colegio+Público+Rufino+Blanco,Canal,https://www.google.com/maps/dir/Colegio+Público+Rufino+Blanco/Bicimad+Canal
Colegio Público Sagunto,5388.423471086323,5300,MADRID,28021,CALLE PATERNA 14,40.34116249559141,-3.6849106315684015,1,POINT (4490757.667017941 -410485.4523774916),243,Embajadores 191,Calle Sodio nº 1B,8,16,-3.6903589643353483,40.389258643579105,POINT (4496111.70572105 -411093.2163689993),Colegio+Público+Sagunto,Embajadores+191,https://www.google.com/maps/dir/Colegio+Público+Sagunto/Bicimad+Embajadores+191
